sex,age,mort_rate,provenance
M,18,0.000366964993,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,19,0.000381662724,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,20,0.000397829978,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,21,0.000415613655,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,22,0.000435175335,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,23,0.000456692740,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,24,0.000480361351,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,25,0.000506396176,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,26,0.000535033700,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,27,0.000566534029,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,28,0.000601183244,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,29,0.000639295993,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,30,0.000681218338,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,31,0.000727330886,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,32,0.000778052232,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,33,0.000833842739,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,34,0.000895208698,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,35,0.000962706900,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,36,0.001036949656,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,37,0.001118610315,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,38,0.001208429330,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,39,0.001307220917,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,40,0.001415880378,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,41,0.001535392130,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,42,0.001666838536,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,43,0.001811409597,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,44,0.001970413583,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,45,0.002145288713,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,46,0.002337615966,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,47,0.002549133129,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,48,0.002781750214,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,49,0.003037566350,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,50,0.003318888304,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,51,0.003628250767,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,52,0.003968438570,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,53,0.004342511002,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,54,0.004753828416,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,55,0.005206081317,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,56,0.005703322148,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,57,0.006250000000,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,58,0.006850998484,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,59,0.007511677017,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,60,0.008237915783,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
M,61,0.009036164657,[std] INSEE-shaped Makeham proxy; TH 00-02 / TF 00-02 cited but never shipped
