basis,age,improve_rate,provenance
FIRST,50,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,51,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,52,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,53,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,54,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,55,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,56,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,57,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,58,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,59,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,60,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,61,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,62,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,63,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,64,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,65,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,66,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,67,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,68,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,69,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,70,0.018750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,71,0.018214285714,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,72,0.017678571429,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,73,0.017142857143,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,74,0.016607142857,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,75,0.016071428571,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,76,0.015535714286,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,77,0.015000000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,78,0.014464285714,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,79,0.013928571429,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,80,0.013392857143,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,81,0.012857142857,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,82,0.012321428571,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,83,0.011785714286,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,84,0.011250000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,85,0.010714285714,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,86,0.010178571429,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,87,0.009642857143,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,88,0.009107142857,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,89,0.008571428571,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,90,0.008035714286,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,91,0.007500000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,92,0.006964285714,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,93,0.006428571429,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,94,0.005892857143,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,95,0.005357142857,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,96,0.004821428571,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,97,0.004285714286,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,98,0.003750000000,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,99,0.003214285714,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,100,0.002678571429,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,101,0.002142857143,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,102,0.001607142857,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
FIRST,103,0.001071428571,"[std] lambda_SECOND(x)=0.0150 to age 70, tapering linearly to 0 at 105; lambda_FIRST=1.25*lambda_SECOND, the first-order margin reaching the trend as well as the level. The DAV 2004 R Trendfunktion is not public [R10] [R12] [REG-R47] [REG-R49]"
